OWNER_ID,AGE,GENDER,CITY_ID,CITY_DISTRICT,BREED1,BREED1_MIX,BREED2,RACE_TYPE,DOGS_YEAR_OF_BIRTH,DOGS_COLOR,AGE_YEARS,BREED_REDUCED_Beagle,BREED_REDUCED_Berner Sennenhund,BREED_REDUCED_Bolonka Zwetna,BREED_REDUCED_Border Collie,BREED_REDUCED_Cairn Terrier,BREED_REDUCED_Chihuahua,BREED_REDUCED_Cocker Spaniel,BREED_REDUCED_Dachshund,BREED_REDUCED_Dackel,BREED_REDUCED_Deutscher Schï¿½fer,BREED_REDUCED_Franzï¿½sische Bulldogge,BREED_REDUCED_Golden Retriever,BREED_REDUCED_Jack Russel Terrier,BREED_REDUCED_Labrador Retriever,BREED_REDUCED_Malteser,BREED_REDUCED_Mischling gross,BREED_REDUCED_Mischling klein,BREED_REDUCED_Mops,BREED_REDUCED_Other,BREED_REDUCED_Pekingese,BREED_REDUCED_Pinscher,BREED_REDUCED_Pudel,BREED_REDUCED_Schï¿½fer,BREED_REDUCED_Shih Tzu,BREED_REDUCED_Terrier,BREED_REDUCED_West Highland White Terrier,BREED_REDUCED_Yorkshire Terrier,BREED_REDUCED_Zwergpinscher,BREED_REDUCED_Zwergpudel,BREED_REDUCED_Zwergspitz,Cluster_KMeans
100194,61-70,m,-0.1293282114319099,-0.1751842042413676,Golden Retriever,,,I,2002,golden,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100199,51-60,m,1.0988499052956164,1.1577834346013554,Mischling klein,,,K,2007,schwarz,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100200,21-30,w,0.7918053761137348,0.7336573676968525,Schï¿½fer,,,I,2009,weiss,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
100211,31-40,w,1.405894434477498,1.3395517489889992,Mops,,,K,2005,beige/schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
100214,31-40,m,-1.664550857341318,-1.6899201574717344,Berner Sennenhund,,,I,2003,braun/schwarz,0.105127625530019,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100215,31-40,w,0.7918053761137348,0.7336573676968525,Mops,,,K,2008,beige,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
100220,21-30,w,1.405894434477498,1.3395517489889992,Chihuahua,,,K,2008,beige,0.0043266438552659,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100221,31-40,m,0.4847608469318532,0.4610048961153865,Berner Sennenhund,,Appenzeller,I,2007,tricolor,0.0244868401902165,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100222,31-40,m,-1.3575063281594362,-1.3869729668256612,Franzï¿½sische Bulldogge,,,K,2007,gestromt,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100223,61-70,w,-1.3575063281594362,-1.296088809631839,Mops,,,K,2007,beige,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3
100231,21-30,w,-1.3575063281594362,-1.296088809631839,Chihuahua,,,K,2008,beige,0.0043266438552659,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100239,61-70,m,1.405894434477498,1.3395517489889992,Cocker Spaniel,,,K,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100248,51-60,w,0.7918053761137348,0.7639520867614599,Labradoodle,,,I,2011,schwarz/braun,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
100249,61-70,w,-0.1293282114319099,-0.1751842042413676,Mops,,,K,2008,beige,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
100252,31-40,m,1.0988499052956164,1.1577834346013554,Zwergpinscher,,,K,2003,schwarz/braun,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
100252,31-40,m,1.0988499052956164,1.1577834346013554,Zwergpinscher,,,K,2005,schwarz/braun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
100257,51-60,w,1.405894434477498,1.400141187118214,Chihuahua,,,K,2004,schwarz/braun,0.0849674291950683,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100258,51-60,w,0.4847608469318532,0.4610048961153865,Terrier,Mischling,,Unknown,2009,tricolor,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
100261,51-60,m,0.4847608469318532,0.4610048961153865,Zwergpudel,,,K,2005,schwarz/weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
100264,31-40,m,1.405894434477498,1.3698464680536069,Dogo Argentino,,,I,2006,weiss,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
100265,61-70,m,0.4847608469318532,0.4307101770507791,Mischling klein,,,K,2006,schwarz/braun,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100270,51-60,m,1.405894434477498,1.3698464680536069,Chihuahua,,,K,2009,schwarz/weiss,-0.0158335524796847,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100276,51-60,w,0.4847608469318532,0.4610048961153865,West Highland White Terrier,,,K,2002,weiss,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
100279,61-70,w,1.0988499052956164,1.2789623108597843,Yorkshire Terrier,,,K,2009,blue/tan,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
100280,31-40,w,1.0988499052956164,1.1577834346013554,Toller,,,I,2013,rot/weiss,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
100285,31-40,w,-1.0504617989775549,-1.0537310571149805,Podenco,,,I,2009,rot/weiss,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100287,21-30,w,0.7918053761137348,0.7336573676968525,Chihuahua,,,K,2005,weiss/braun,0.0648072328601177,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100287,21-30,w,0.7918053761137348,0.7336573676968525,Spitz,,,K,2014,weiss,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
100297,41-50,m,-1.3575063281594362,-1.3263835286964465,Parson Jack Russell Terrier,,,K,2004,tricolor,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100297,41-50,m,-1.3575063281594362,-1.3263835286964465,Parson Jack Russell Terrier,,,K,2004,tricolor,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100299,31-40,m,1.405894434477498,1.400141187118214,Pekingese,,,K,2009,beige,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
100314,41-50,m,-1.3575063281594362,-1.296088809631839,West Highland White Terrier,,,K,2003,weiss,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
100327,31-40,m,-1.0504617989775549,-1.0537310571149805,Jack Russel Terrier,,,K,2008,braun/weiss,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100342,61-70,w,0.7918053761137348,0.7336573676968525,Zwergpinscher,,,K,2007,schwarz/braun/weiss,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
100343,41-50,w,-0.1293282114319099,-0.1448894851767602,Gordon Setter,,,I,2009,black/tan,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100351,21-30,w,1.405894434477498,1.3698464680536069,Schï¿½fer,Mischling,,I,2005,braun/schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
100352,21-30,w,-0.4363727406137915,-0.478131394887441,Bichon frisï¿½,,,K,2004,weiss,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100360,31-40,m,-1.3575063281594362,-1.3869729668256612,American Staffordshire Terrier,,,II,2006,schwarz,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100372,31-40,w,-1.664550857341318,-1.5990360002779125,Mops,,,K,2004,beige,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3
100391,41-50,w,-0.4363727406137915,-0.4175419567582263,West Highland White Terrier,,,K,2003,weiss,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
100391,41-50,w,-0.4363727406137915,-0.4175419567582263,West Highland White Terrier,,,K,2004,weiss,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
100393,61-70,w,-1.0504617989775549,-0.9931416189857656,Chihuahua,,,K,2009,schwarz/rot,-0.0158335524796847,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100394,41-50,m,0.7918053761137348,0.7336573676968525,Deutscher Schï¿½fer,,,I,2004,grau/braun/schwarz,0.0849674291950683,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
100398,41-50,w,1.405894434477498,1.3698464680536069,Golden Retriever,,,I,2014,beige,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100403,31-40,w,0.7918053761137348,0.7639520867614599,Norwich Terrier,,,K,2003,hellbraun,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
100416,61-70,m,-1.3575063281594362,-1.296088809631839,Jack Russel Terrier,,,K,2009,tricolor,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100437,51-60,m,-0.1293282114319099,-0.0843000470475455,Labrador Retriever,Mischling,,I,2011,dunkelbraun,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100438,51-60,m,-0.4363727406137915,-0.478131394887441,Husky,,Bernhardiner,I,2007,tricolor,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100467,31-40,m,1.0988499052956164,1.1577834346013554,Franzï¿½sische Bulldogge,,,K,2009,braun/weiss,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100486,51-60,w,-0.4363727406137915,-0.478131394887441,Bologneser,,Bichon,K,2007,weiss,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100512,51-60,m,-1.3575063281594362,-1.296088809631839,Mischling klein,,,K,2008,beige,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100514,51-60,w,-0.1293282114319099,-0.1751842042413676,Labrador Retriever,Mischling,,I,2003,schwarz,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100526,61-70,w,0.4847608469318532,0.4307101770507791,Mischling klein,,,K,2010,beige,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100527,41-50,w,-0.1293282114319099,-0.1751842042413676,Jack Russel Terrier,,,K,2003,tricolor,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100529,31-40,w,-0.4363727406137915,-0.478131394887441,Rauhaar Dackel,,,K,2008,schwarz/rot,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100530,61-70,w,-1.664550857341318,-1.5990360002779125,Mops,,,K,2011,beige,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3
100532,21-30,w,-1.664550857341318,-1.6899201574717344,Franzï¿½sische Bulldogge,,,K,2012,braun,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100533,41-50,m,-0.1293282114319099,-0.1145947661121529,Chihuahua,,,K,2009,black/tan,-0.0158335524796847,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100533,41-50,m,-0.1293282114319099,-0.1145947661121529,Chihuahua,,,K,2008,creme,0.0043266438552659,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100537,31-40,w,-0.4363727406137915,-0.4175419567582263,Chihuahua,,,K,2005,beige,0.0648072328601177,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100561,41-50,m,1.0988499052956164,1.2789623108597843,Schï¿½fer,Mischling,,I,2010,braun,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
100574,31-40,m,-1.3575063281594362,-1.296088809631839,Sennenhund,Mischling,,I,2012,tricolor,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100630,41-50,m,-1.0504617989775549,-1.0537310571149805,Malteser,,,K,2012,weiss,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100645,61-70,w,0.1777163177499716,0.1277629864047057,Mudi,,,I,2009,schwarz,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
100647,61-70,w,-1.664550857341318,-1.6899201574717344,Eurasier,,,I,2009,rot,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100648,31-40,w,1.0988499052956164,1.1577834346013554,Jack Russel Terrier,Mischling,,K,2015,schwarz,-0.1367947304893884,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100648,31-40,w,1.0988499052956164,1.1577834346013554,Berner Sennenhund,,Schï¿½fer,I,2007,schwarz/braun,0.0244868401902165,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100661,61-70,m,-1.3575063281594362,-1.296088809631839,Schï¿½fer,Mischling,,I,2009,braun/schwarz,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
100663,51-60,m,-1.3575063281594362,-1.3869729668256612,Bolonka Zwetna,,,K,2007,weiss,0.0244868401902165,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100665,51-60,w,-1.0504617989775549,-1.0537310571149805,Bolonka Zwetna,,,K,2007,schwarz/grau,0.0244868401902165,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100667,51-60,w,1.0988499052956164,1.1577834346013554,Cocker Spaniel,,Border Collie,I,2008,schwarz/braun,0.0043266438552659,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100759,51-60,w,-0.1293282114319099,-0.1145947661121529,Rhodesian Ridgeback,,,I,2010,weizen,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100761,41-50,w,1.0988499052956164,1.036604558342926,Yorkshire Terrier,,,K,2009,tricolor,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
100765,21-30,m,1.0988499052956164,1.1577834346013554,Chihuahua,,,K,2009,tricolor,-0.0158335524796847,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100765,21-30,m,1.0988499052956164,1.1577834346013554,Deutscher Schï¿½fer,,,I,2006,schwarz/gelb,0.0446470365251671,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
100768,51-60,m,1.0988499052956164,1.2789623108597843,Jack Russel Terrier,,Yorkshire Terrier,K,2007,schwarz/braun/weiss,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100776,41-50,w,1.0988499052956164,1.036604558342926,Jack Russel Terrier,,,K,2009,schwarz/weiss,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100789,31-40,w,0.4847608469318532,0.4610048961153865,Bolonka Zwetna,,,K,2010,weiss/schwarz,-0.0359937488146353,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100790,51-60,w,-1.664550857341318,-1.6899201574717344,Foxterrier,,,K,2010,tricolor,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100793,21-30,w,1.405894434477498,1.3698464680536069,Yorkshire Terrier,,,K,2002,braun/schwarz,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
100793,21-30,w,1.405894434477498,1.3698464680536069,Yorkshire Terrier,,,K,2008,schwarz/braun,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
100809,41-50,w,-0.1293282114319099,-0.0843000470475455,Dalmatiner,,,I,2007,weiss/schwarz,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100820,41-50,m,-0.1293282114319099,-0.1751842042413676,Parson Russell Terrier,,,K,2003,weiss/braun,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100821,41-50,w,0.7918053761137348,0.7336573676968525,English Cocker Spaniel,,,K,2009,rot,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
100822,31-40,w,0.4847608469318532,0.4610048961153865,Pekingese,,,K,2007,braun,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
100823,61-70,w,-0.7434172697956731,-0.7810785855335144,Yorkshire Terrier,,,K,2009,blue/tan,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
100824,21-30,w,1.0988499052956164,1.1577834346013554,Pudel,,Chihuahua,K,2009,braun/schwarz,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
100833,31-40,w,1.0988499052956164,1.1577834346013554,Labrador Retriever,,,I,2009,braun,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
100846,31-40,w,1.0988499052956164,1.1577834346013554,Australian Shepherd,,,I,2010,tricolor,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
100846,31-40,w,1.0988499052956164,1.1577834346013554,Australian Shepherd,,,I,2013,blue/merle,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
100849,51-60,w,-1.664550857341318,-1.6293307193425195,Englische Bulldogge,,,I,2009,beige/weiss,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100852,71-80,w,-1.3575063281594362,-1.3263835286964465,Jack Russel Terrier,,Malinois,I,2008,braun,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100862,41-50,w,-1.0504617989775549,-1.0537310571149805,Mischling klein,,,K,2009,rot/weiss,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100879,41-50,w,-0.7434172697956731,-0.7810785855335144,Mischling klein,,,K,2006,weiss/beige,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100891,41-50,m,-1.664550857341318,-1.6293307193425195,Jack Russel Terrier,,,K,2007,braun/weiss,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100944,31-40,w,-1.9715953865231997,-1.992867348117808,Chihuahua,,,K,2009,beige,-0.0158335524796847,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
100962,41-50,w,-0.1293282114319099,-0.1145947661121529,Cavalier King Charles Spaniel,,,K,2010,weiss/braun,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
100981,31-40,w,0.7918053761137348,0.7639520867614599,Rehpinscher,,,K,2009,schwarz/braun,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
101001,41-50,w,-0.4363727406137915,-0.478131394887441,Mischling klein,,,K,2010,braun,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
101003,41-50,w,1.0988499052956164,1.1577834346013554,Mischling klein,,,K,2009,schwarz/beige,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
101020,31-40,m,1.0988499052956164,1.036604558342926,Shih Tzu,,,K,2010,weiss/braun,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
101049,61-70,w,0.7918053761137348,0.7336573676968525,Pudel,,,Unknown,2009,schwarz/weiss,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
101069,41-50,w,0.7918053761137348,0.7336573676968525,Border Collie,,Deutscher Schï¿½fer,I,2009,schwarz/braun,-0.0158335524796847,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
101076,31-40,m,-1.664550857341318,-1.6293307193425195,American Cocker Spaniel,,,K,2009,schwarz,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
101231,31-40,w,1.0988499052956164,1.036604558342926,Border Collie,,,I,2004,schwarz/weiss,0.0849674291950683,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
101236,51-60,w,-1.0504617989775549,-0.9931416189857656,Pekingese,,,K,2009,braun,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3
101242,71-80,w,0.4847608469318532,0.4307101770507791,Chihuahua,,Pinscher,K,2007,tricolor,0.0244868401902165,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
101276,41-50,w,-0.1293282114319099,-0.1448894851767602,Pudel,,,Unknown,2009,silber,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
101301,71-80,m,0.7918053761137348,0.7336573676968525,Tibetan Spaniel,,,K,2009,sable,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
