OWNER_ID,AGE,GENDER,CITY_ID,CITY_DISTRICT,BREED1,BREED1_MIX,BREED2,RACE_TYPE,DOGS_YEAR_OF_BIRTH,DOGS_COLOR,AGE_YEARS,BREED_REDUCED_Beagle,BREED_REDUCED_Berner Sennenhund,BREED_REDUCED_Bolonka Zwetna,BREED_REDUCED_Border Collie,BREED_REDUCED_Cairn Terrier,BREED_REDUCED_Chihuahua,BREED_REDUCED_Cocker Spaniel,BREED_REDUCED_Dachshund,BREED_REDUCED_Dackel,BREED_REDUCED_Deutscher Schï¿½fer,BREED_REDUCED_Franzï¿½sische Bulldogge,BREED_REDUCED_Golden Retriever,BREED_REDUCED_Jack Russel Terrier,BREED_REDUCED_Labrador Retriever,BREED_REDUCED_Malteser,BREED_REDUCED_Mischling gross,BREED_REDUCED_Mischling klein,BREED_REDUCED_Mops,BREED_REDUCED_Other,BREED_REDUCED_Pekingese,BREED_REDUCED_Pinscher,BREED_REDUCED_Pudel,BREED_REDUCED_Schï¿½fer,BREED_REDUCED_Shih Tzu,BREED_REDUCED_Terrier,BREED_REDUCED_West Highland White Terrier,BREED_REDUCED_Yorkshire Terrier,BREED_REDUCED_Zwergpinscher,BREED_REDUCED_Zwergpudel,BREED_REDUCED_Zwergspitz,Cluster_GMM,Cluster_Hier
105122,31-40,w,0.7918053761137348,0.7336573676968525,Continental Bulldog,,,I,2010,braun/rot,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105124,31-40,w,-1.0504617989775549,-0.9931416189857656,Kerry Blue Terrier,,,I,2006,schwarz,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105126,31-40,w,-0.4363727406137915,-0.478131394887441,Labrador Retriever,,,I,2007,schwarz,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
105134,21-30,m,1.0988499052956164,1.1577834346013554,Appenzeller Sennenhund,,,I,2007,tricolor,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105151,51-60,w,1.0988499052956164,1.036604558342926,Labrador Retriever,,Golden Retriever,I,2010,blondfarben,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
105152,61-70,w,0.7918053761137348,0.7336573676968525,Mischling klein,,,K,2006,schwarz/beige,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
105153,31-40,m,0.1777163177499716,0.1580577054693131,Continental Bulldog,,,I,2011,braun gestromt,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105170,31-40,m,1.0988499052956164,1.1577834346013554,Golden Retriever,,Deutscher Schï¿½fer,I,2005,schwarz/braun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105172,31-40,w,1.0988499052956164,1.2789623108597843,Golden Retriever,,,I,2010,golden,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105176,51-60,w,0.1777163177499716,0.1883524245339204,Cairn Terrier,,,K,2010,creme,-0.0359937488146353,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
105221,31-40,m,1.0988499052956164,1.2789623108597843,Mops,,,K,2010,beige/schwarz,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105227,51-60,m,1.0988499052956164,1.036604558342926,Belgischer Schï¿½fer,,,I,2011,schwarz,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105228,31-40,m,0.4847608469318532,0.4610048961153865,Terrier,Mischling,,Unknown,2004,braun/beige,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
105237,81-90,w,-1.3575063281594362,-1.3869729668256612,Pinscher,Mischling,,K,2004,schwarz/weiss,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0
105254,51-60,w,-1.664550857341318,-1.6899201574717344,Labrador Retriever,,,I,2002,schwarz,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
105261,41-50,w,-0.1293282114319099,-0.1751842042413676,Tibet Terrier,,,K,2002,zobel/weiss,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105263,51-60,m,-1.664550857341318,-1.6293307193425195,Mischling klein,,,K,2010,tricolor,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
105267,21-30,w,1.405894434477498,1.3395517489889992,Chihuahua,,,K,2010,hellbraun,-0.0359937488146353,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105270,61-70,m,0.7918053761137348,0.7336573676968525,Dackel,,,K,2008,saufarben,0.0043266438552659,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
105273,61-70,m,0.7918053761137348,0.7336573676968525,West Highland White Terrier,,,K,2004,weiss,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0
105274,21-30,w,0.1777163177499716,0.1277629864047057,Yorkshire Terrier,,,K,2010,schwarz,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0
105298,51-60,w,1.0988499052956164,1.2789623108597843,Bolonka Zwetna,,,K,2014,weiss/schwarz,-0.1166345341544378,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
105312,41-50,w,1.0988499052956164,1.036604558342926,Pekingese,,,K,2010,beige,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
105327,51-60,m,0.7918053761137348,0.7336573676968525,Mischling gross,,,I,2013,schwarz/braun/weiss,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105343,41-50,w,1.0988499052956164,1.036604558342926,Chihuahua,,,K,2010,braun/weiss,-0.0359937488146353,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105343,41-50,w,1.0988499052956164,1.036604558342926,Chihuahua,,,K,2011,schwarz/weiss,-0.0561539451495859,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105343,41-50,w,1.0988499052956164,1.036604558342926,Chihuahua,,,K,2010,braun,-0.0359937488146353,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105347,51-60,w,-0.4363727406137915,-0.4175419567582263,Mischling klein,,,K,2007,schwarz,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
105372,71-80,w,-0.1293282114319099,-0.1145947661121529,Chihuahua,,,K,2009,tricolor,-0.0158335524796847,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105384,41-50,w,-0.1293282114319099,-0.1448894851767602,Jack Russel Terrier,,,K,2004,tricolor,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105384,41-50,w,-0.1293282114319099,-0.1448894851767602,Jack Russel Terrier,,,K,2008,tricolor,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105388,31-40,w,1.0988499052956164,1.1577834346013554,Border Collie,,Schï¿½fer,I,2010,schwarz/weiss,-0.0359937488146353,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
105390,41-50,w,1.405894434477498,1.400141187118214,Malteser,,,K,2010,weiss,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105393,51-60,w,0.4847608469318532,0.4307101770507791,Border Terrier,,,K,2012,rot,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105393,51-60,w,0.4847608469318532,0.4307101770507791,Border Terrier,,,K,2010,blue/tan,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105410,51-60,w,-1.3575063281594362,-1.3869729668256612,Shih Tzu,,,K,2004,beige,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
105419,41-50,w,0.4847608469318532,0.4307101770507791,Zwergspitz,,,K,2004,schwarz,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,0
105436,41-50,m,-1.664550857341318,-1.6899201574717344,Samojede,,,I,2005,weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105438,41-50,m,0.4847608469318532,0.4610048961153865,American Bulldog,,,I,2005,weiss/braun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105439,31-40,m,0.7918053761137348,0.7336573676968525,Cavalier King Charles Spaniel,,,K,2014,braun/weiss,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105446,21-30,m,1.0988499052956164,1.2789623108597843,Appenzeller Sennenhund,Mischling,,I,2008,schwarz/braun,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105466,31-40,m,-1.664550857341318,-1.6293307193425195,Bordeaux Dogge,,,I,2011,rot,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105472,31-40,w,-1.3575063281594362,-1.296088809631839,Schï¿½fer,Mischling,,I,2007,beige,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,0
105472,31-40,w,-1.3575063281594362,-1.296088809631839,Schï¿½fer,Mischling,,I,2007,braun/schwarz,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,0
105482,41-50,m,-1.664550857341318,-1.6899201574717344,Labrador Retriever,,,I,2010,gelb,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
105485,31-40,w,-0.1293282114319099,-0.1448894851767602,Beagle,,,K,2009,tricolor,-0.0158335524796847,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105486,31-40,w,0.4847608469318532,0.4307101770507791,Whippet,,,I,2010,grau/weiss,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105487,51-60,m,-0.1293282114319099,-0.1448894851767602,Labrador Retriever,,Pudel,I,2010,hellbraun,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
105506,51-60,w,-1.664550857341318,-1.6293307193425195,Grosspudel,,,I,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105512,41-50,w,1.0988499052956164,1.036604558342926,Border Collie,,Bergamasker,I,2014,tricolor,-0.1166345341544378,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
105520,31-40,w,1.0988499052956164,1.2789623108597843,Cocker Spaniel,,,K,2010,braun,-0.0359937488146353,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105547,51-60,w,0.1777163177499716,0.1883524245339204,Dachshund,,,K,2010,black/tan,-0.0359937488146353,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
105548,41-50,w,-0.4363727406137915,-0.4175419567582263,Mischling klein,,,K,2010,schwarz,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
105552,31-40,m,-0.1293282114319099,-0.1448894851767602,Labrador Retriever,,,I,2009,schwarz,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
105554,51-60,w,1.0988499052956164,1.2789623108597843,Toy Pudel,,,K,2010,schwarz/weiss,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105556,31-40,w,0.1777163177499716,0.1580577054693131,Akita Inu,,,I,2001,weiss,0.1454480181999202,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105585,41-50,w,0.4847608469318532,0.4610048961153865,Chinese Crested,,,K,2010,haarlos,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105585,41-50,w,0.4847608469318532,0.4610048961153865,Chinese Crested,,,K,2010,weiss,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105585,41-50,w,0.4847608469318532,0.4610048961153865,Chinese Crested,,,K,2008,weiss/braun,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105585,41-50,w,0.4847608469318532,0.4610048961153865,Chinese Crested,,,K,2011,weiss/braun,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105585,41-50,w,0.4847608469318532,0.4610048961153865,Chinese Crested,,,K,2009,schwarz,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105585,41-50,w,0.4847608469318532,0.4610048961153865,Papillon,,,K,2014,schwarz/weiss,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105585,41-50,w,0.4847608469318532,0.4610048961153865,Papillon,,,K,2013,schwarz/weiss,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105585,41-50,w,0.4847608469318532,0.4610048961153865,Papillon,,,K,2012,tricolor,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105592,51-60,m,-1.3575063281594362,-1.3869729668256612,Miniature Australien Shepard,,,Unknown,2008,tricolor,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105592,51-60,m,-1.3575063281594362,-1.3869729668256612,Golden Retriever,,,I,2007,golden,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105602,31-40,w,0.4847608469318532,0.4610048961153865,Border Collie,,,I,2010,schwarz/weiss,-0.0359937488146353,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
105605,51-60,w,-0.4363727406137915,-0.478131394887441,Pudel,,,Unknown,2011,schwarz/weiss,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
105617,31-40,w,-0.7434172697956731,-0.750783866468907,Cocker Spaniel,,,K,2008,schwarz/braun,0.0043266438552659,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105619,31-40,m,0.1777163177499716,0.1277629864047057,Spaniel,,,Unknown,2008,rot/weiss,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105626,51-60,m,0.4847608469318532,0.4307101770507791,Chihuahua,,,K,2013,grau,-0.0964743378194871,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105629,31-40,w,-0.4363727406137915,-0.478131394887441,Pekingese,,,K,2011,braun,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
105630,41-50,w,-0.4363727406137915,-0.478131394887441,Labradoodle,,,I,2010,blondfarben,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105631,61-70,m,0.7918053761137348,0.7639520867614599,Lagotto Romagnolo,,,I,2011,braun,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105663,71-80,w,0.7918053761137348,0.7336573676968525,Havaneser,,,K,2014,schwarz/weiss,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105668,31-40,w,1.405894434477498,1.3698464680536069,Pekingese,,,K,2009,beige,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
105685,41-50,m,-1.0504617989775549,-1.0537310571149805,Labrador Retriever,,,I,2005,braun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
105690,31-40,w,-1.664550857341318,-1.5990360002779125,Beagle,,,K,2008,schwarz/braun/weiss,0.0043266438552659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105692,61-70,w,0.1777163177499716,0.1883524245339204,Langhaardackel,,,K,2010,rotbraun,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105698,61-70,w,0.1777163177499716,0.1277629864047057,Miniature Bull Terrier,,,K,2011,weiss,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105699,31-40,w,1.0988499052956164,1.036604558342926,Zwergspitz,,,K,2010,orange,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,0
105717,41-50,w,-0.4363727406137915,-0.478131394887441,Irish Terrier,,,I,2013,rot,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105717,41-50,w,-0.4363727406137915,-0.478131394887441,Deutscher Schï¿½fer,,,I,2015,schwarz,-0.1367947304893884,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
105743,91-100,w,-0.1293282114319099,-0.1448894851767602,Sennenhund,Mischling,,I,2005,tricolor,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105759,41-50,w,-1.9715953865231997,-1.992867348117808,Schnauzer,,Berger Picard,I,2003,schwarz/grau,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105761,51-60,m,1.0988499052956164,1.1577834346013554,Foxterrier,,,K,2011,weiss/schwarz/braun,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105784,51-60,m,0.4847608469318532,0.4307101770507791,Border Collie,,,I,2010,tricolor,-0.0359937488146353,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
105790,31-40,m,-0.4363727406137915,-0.478131394887441,Mops,,,K,2003,beige,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105792,31-40,m,-0.4363727406137915,-0.478131394887441,Mops,,,K,2006,beige,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105870,71-80,w,-1.3575063281594362,-1.3263835286964465,Labrador Retriever,,,I,2007,schwarz,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
105885,21-30,m,-0.7434172697956731,-0.750783866468907,Mops,,,K,2011,beige,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105938,21-30,m,0.1777163177499716,0.1580577054693131,Appenzeller,,Border Collie,I,2012,tricolor,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1
105957,31-40,w,1.0988499052956164,1.2789623108597843,Parson Jack Russell Terrier,,,K,2010,tricolor,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105957,31-40,w,1.0988499052956164,1.2789623108597843,Basset,,,K,2010,tricolor,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
105967,31-40,w,-1.0504617989775549,-1.0537310571149805,Jack Russel Terrier,Mischling,,K,2005,schwarz/braun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105975,51-60,w,0.1777163177499716,0.1277629864047057,Labrador Retriever,,,I,2010,schwarz,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
105983,41-50,m,-0.4363727406137915,-0.478131394887441,Chihuahua,,,K,2010,tricolor,-0.0359937488146353,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
105989,41-50,w,0.7918053761137348,0.7336573676968525,Labradoodle,,,I,2010,braun,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
106004,51-60,w,1.0988499052956164,1.1577834346013554,Chihuahua,,,K,2010,beige,-0.0359937488146353,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
106004,51-60,w,1.0988499052956164,1.1577834346013554,Chihuahua,,,K,2008,tricolor,0.0043266438552659,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
106019,31-40,m,1.0988499052956164,1.1577834346013554,Mops,,,K,2011,schwarz,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0
106020,61-70,w,0.1777163177499716,0.1883524245339204,Mittelpudel,,,K,2010,silber,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
106057,61-70,w,0.4847608469318532,0.4307101770507791,Lhasa Apso,,,K,2004,weiss,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
106059,61-70,m,0.4847608469318532,0.4610048961153865,Mischling klein,,,K,2010,tricolor,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
106077,41-50,m,-1.3575063281594362,-1.296088809631839,Shih Tzu,,,K,2011,tricolor,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
106079,41-50,m,-1.3575063281594362,-1.3869729668256612,Affenpinscher,,,K,2007,schwarz,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
106133,51-60,w,-0.1293282114319099,-0.0843000470475455,Parson Russell Terrier,,,K,2010,weiss/braun,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
106169,31-40,w,1.405894434477498,1.400141187118214,Cairn Terrier,,,K,2008,beige,0.0043266438552659,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
106181,71-80,w,0.7918053761137348,0.7336573676968525,West Highland White Terrier,,,K,2011,weiss,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0
